from_id,to_id,weight,distance
"Manchester, Greater Manchester, GB","Gdańsk, PL",2,1360.19
"Manchester, Greater Manchester, GB","Luton, Luton, GB",3,208.65
"Manching, DE","Barcelona, ES",1,1108.77
"Manching, DE","Braunschweig, DE",6,406.6000000000001
"Mannheim, DE","Paris, FR",4,453.81
"Maribor, SI","Augsburg, DE",1,417.72
"Marignane, Bouches-du-Rhône, FR","Farnborough, Hampshire, GB",1,980.56
"Marignane, Bouches-du-Rhône, FR","Porto, PT",10,1166.0899999999997
"Marignane, Bouches-du-Rhône, FR","Nantes, FR",24,674.48
"Marignane, Bouches-du-Rhône, FR","Berlin, DE",3,1167.27
"Marignane, Bouches-du-Rhône, FR","Bucharest, RO",4,1671.21
"Marignane, Bouches-du-Rhône, FR","London, GB",34,979.9100000000001
"Marignane, Bouches-du-Rhône, FR","Paris, FR",93,690.55
"Marignane, Bouches-du-Rhône, FR","Ajaccio, FR",33,338.33
"Marignane, Bouches-du-Rhône, FR","Charleroi, BE",14,783.1
"Marignane, Bouches-du-Rhône, FR","Amsterdam, NL",17,986.92
"Marignane, Bouches-du-Rhône, FR","Bordeaux, FR",21,497.57
"Marignane, Bouches-du-Rhône, FR","Málaga, ES",4,1116.06
"Marignane, Bouches-du-Rhône, FR","Istanbul, TR",20,1965.5899999999997
"Marignane, Bouches-du-Rhône, FR","Augsburg, DE",7,708.91
"Marignane, Bouches-du-Rhône, FR","Balice, PL",2,1329.58
"Marignane, Bouches-du-Rhône, FR","Prague, CZ",4,1010.35
"Marignane, Bouches-du-Rhône, FR","Orio al Serio (BG), IT",6,434.04
"Marignane, Bouches-du-Rhône, FR","Lesquin, FR",4,808.55
"Marignane, Bouches-du-Rhône, FR","Valencia, ES",1,646.14
"Marignane, Bouches-du-Rhône, FR","Schkeuditz, DE",5,1031.7400000000002
"Marignane, Bouches-du-Rhône, FR","Brest, FR",7,928.83
"Marignane, Bouches-du-Rhône, FR","Toussus-le-Noble, Yvelines, FR",1,637.43
"Marignane, Bouches-du-Rhône, FR","Cardiff, GB",1,1092.75
"Marignane, Bouches-du-Rhône, FR","Toulouse/Blagnac, FR",11,310.95
"Marignane, Bouches-du-Rhône, FR","Madrid, ES",21,807.2899999999998
"Marignane, Bouches-du-Rhône, FR","Frankfurt am Main, DE",16,775.52
"Marignane, Bouches-du-Rhône, FR","Luleå, SE",1,2669.48
"Marignane, Bouches-du-Rhône, FR","Dublin, IE",2,1393.08
"Marignane, Bouches-du-Rhône, FR","Alicante, ES",5,750.73
"Marignane, Bouches-du-Rhône, FR","Barcelona, ES",8,350.62
"Marignane, Bouches-du-Rhône, FR","Zaventem, BE",6,831.69
"Marignane, Bouches-du-Rhône, FR","Perpignan/Rivesaltes, FR",1,205.37
"Marignane, Bouches-du-Rhône, FR","Manchester, Greater Manchester, GB",4,1231.53
"Marignane, Bouches-du-Rhône, FR","Köln (Cologne), DE",6,838.65
"Marignane, Bouches-du-Rhône, FR","Rome, IT",9,617.23
"Marignane, Bouches-du-Rhône, FR","Saint-Jacques-de-la-Lande, Ille-et-Vilaine, FR",7,744.92
"Marignane, Bouches-du-Rhône, FR","Strasbourg, FR",5,596.96
"Marignane, Bouches-du-Rhône, FR","Ferno (VA), IT",6,370.19
"Marignane, Bouches-du-Rhône, FR","Seville, ES",5,1152.39
"Marignane, Bouches-du-Rhône, FR","Geneva, CH",4,319.26
"Marignane, Bouches-du-Rhône, FR","Zurich, CH",4,517.1
"Marignane, Bouches-du-Rhône, FR","Bastia, FR",20,361.01
"Marignane, Bouches-du-Rhône, FR","Munich, DE",12,746.16
"Marignane, Bouches-du-Rhône, FR","Stuttgart, DE",1,660.62
"Marignane, Bouches-du-Rhône, FR","Caen, FR",4,771.97
"Marignane, Bouches-du-Rhône, FR","Valletta, MT",3,1157.83
"Marignane, Bouches-du-Rhône, FR","Palermo, IT",5,892.93
"Marignane, Bouches-du-Rhône, FR","Luxembourg, LU",4,692.38
"Mehamn, NO","Bodø, NO",3,674.8
"Melilla, ES","Seville, ES",2,354.52
"Memmingen, DE","Bucharest, RO",8,1275.8399999999997
"Memmingen, DE","Málaga, ES",5,1740.61
"Memmingen, DE","Balice, PL",5,733.11
"Memmingen, DE","Bologna, IT",3,392.31
"Memmingen, DE","Palermo, IT",4,1120.33
"Memmingen, DE","London, GB",11,834.97
"Memmingen, DE","Rome, IT",2,709.03
"Memmingen, DE","Dublin, IE",5,1305.69
"Memmingen, DE","Valencia, ES",1,1276.15
"Memmingen, DE","Palma de Mallorca, ES",4,1113.51
"Montpellier/Méditerranée, FR","Paris, FR",48,650.19
"Montpellier/Méditerranée, FR","London, GB",9,931.5800000000002
"Montpellier/Méditerranée, FR","Munich, DE",1,804.14
"Montpellier/Méditerranée, FR","Strasbourg, FR",2,619.84
"Montpellier/Méditerranée, FR","Saint-Jacques-de-la-Lande, Ille-et-Vilaine, FR",2,666.39
"Montpellier/Méditerranée, FR","Nantes, FR",13,589.48
"Montpellier/Méditerranée, FR","Lesquin, FR",3,780.0099999999999
"Montpellier/Méditerranée, FR","Caen, FR",2,708.71
"Montpellier/Méditerranée, FR","Brest, FR",2,843.18
"Mošnov, CZ","Ronchi dei Legionari/Trieste, IT",1,552.31
"Mošnov, CZ","London, GB",3,1293.5
"Mošnov, CZ","Poprad, SK",3,169.15
"Mošnov, CZ","Warsaw, PL",5,343.12
"Munich, DE","Feldkirchen bei Graz, AT",18,312.67
"Munich, DE","Caselle Torinese (TO), IT",12,471.18
"Munich, DE","Caselle (VR), IT",13,336.02000000000004
"Munich, DE","London, GB",115,915.15
"Munich, DE","Frankfurt am Main, DE",103,299.33
"Munich, DE","Barcelona, ES",49,1094.6299999999999
"Munich, DE","Stockholm, SE",26,1301.9600000000003
"Munich, DE","Bremen, DE",29,562.78
"Munich, DE","Hamburg, DE",80,596.01
"Munich, DE","Osijek(Klisa), HR",2,622.67
"Munich, DE","Helsinki (Vantaa), FI",28,1574.64
"Munich, DE","Berlin, DE",67,461.96
"Munich, DE","Istanbul, TR",53,1576.24
"Munich, DE","Genova (GE), IT",6,493.01
"Munich, DE","Firenze (FI), IT",17,507.4
"Munich, DE","Luxembourg, LU",23,430.51
"Munich, DE","Amsterdam, NL",68,664.17
"Munich, DE","Greven, DE",22,511.26
"Munich, DE","Birmingham, West Midlands, GB",11,1059.84
"Munich, DE","Köln (Cologne), DE",34,435.7
"Munich, DE","Düsseldorf, DE",59,485.81999999999994
"Munich, DE","Paris, FR",74,705.65
"Munich, DE","Rimini (RN), IT",1,486.06
"Munich, DE","Poznań, PL",12,576.01
"Munich, DE","Dresden, DE",20,340.34000000000003
"Munich, DE","Jasionka, PL",9,767.9100000000001
"Munich, DE","Stuttgart, DE",23,192.5
"Munich, DE","Göteborg, SE",18,1041.51
"Munich, DE","Oslo (Gardermoen), NO",26,1317.29
"Munich, DE","Thessaloniki, GR",12,1241.52
"Munich, DE","Riga, LV",10,1259.6399999999999
"Munich, DE","Bologna, IT",20,426.2900000000001
"Munich, DE","Falconara Marittima (AN), IT",6,540.65
"Munich, DE","Copenhagen, DK",40,809.9100000000001
"Munich, DE","Toulouse/Blagnac, FR",14,960.12
"Munich, DE","Manchester, Greater Manchester, GB",18,1130.13
"Munich, DE","Dublin, IE",27,1381.0199999999998
"Munich, DE","Palma de Mallorca, ES",24,1215.74
"Munich, DE","Spata-Artemida, GR",29,1517.68
"Munich, DE","Warsaw, PL",43,778.4
"Munich, DE","Segrate (MI), IT",24,375.39000000000004
"Munich, DE","Ferno (VA), IT",33,381.36
"Munich, DE","Wrocław, PL",16,476.95
"Munich, DE","Colombier-Saugnieu, Rhône, FR",19,585.22
"Munich, DE","Zurich, CH",45,261.08000000000004
"Munich, DE","Bucharest, RO",17,1173.94
"Munich, DE","Grâce-Hollogne, BE",4,523.53
"Munich, DE","Porto, PT",8,1790.2599999999998
"Munich, DE","Capannori (LU), IT",1,512.02
"Munich, DE","Valletta, MT",20,1408.3600000000001
"Munich, DE","Velika Gorica, HR",13,435.28
"Munich, DE","Vienna, AT",30,355.29
"Munich, DE","Schkeuditz, DE",8,342.51
"Munich, DE","Seville, ES",5,1876.9900000000002
"Munich, DE","Budapest, HU",23,554.58
"Munich, DE","Hannover, DE",33,480.31
"Munich, DE","Rome, IT",40,730.2800000000001
"Munich, DE","Geneva, CH",30,488.33
"Munich, DE","Larnaca, CY",11,2339.52
"Munich, DE","Balice, PL",11,611.42
"Munich, DE","Zaventem, BE",26,596.98
"Munich, DE","Madrid, ES",53,1507.29
"Munich, DE","Nice, Alpes-Maritimes, FR",11,629.97
"Munich, DE","Büren, DE",5,427.26000000000005
"Munich, DE","Tallinn, EE",5,1492.0899999999997
"Munich, DE","Vilnius, LT",7,1163.45
"Munich, DE","Zgornji Brnik, SI",9,310.93000000000006
"Munich, DE","Gdańsk, PL",3,813.91
"Munich, DE","Lisbon, PT",22,1983.61
"Munich, DE","Luton, Luton, GB",3,949.46
"Munich, DE","Arvidsjaur, SE",3,1966.4399999999998
"Munich, DE","Marignane, Bouches-du-Rhône, FR",12,746.16
"Munich, DE","Málaga, ES",8,1854.94
"Munich, DE","Valencia, ES",4,1388.47
"Munich, DE","Prague, CZ",18,264.56
"Mytilene, GR","Thessaloniki, GR",10,350.03000000000003
"Mytilene, GR","Limnos Island, GR",3,151.01
"Mytilene, GR","Spata-Artemida, GR",25,262.45
"Málaga, ES","Łódź, PL",2,2514.49
"Málaga, ES","Copenhagen, DK",30,2471.5400000000004
"Málaga, ES","Geneva, CH",13,1380.3000000000002
"Málaga, ES","Madrid, ES",63,423.82
"Málaga, ES","Amsterdam, NL",46,1883.66
"Málaga, ES","Eindhoven, NL",20,1818.7
"Málaga, ES","Istanbul, TR",11,2918.77
"Málaga, ES","Prestwick, South Ayrshire, GB",2,2093.43
"Málaga, ES","London, GB",100,1686.65
"Málaga, ES","Warsaw, PL",18,2633.16
"Málaga, ES","Vienna, AT",15,2135.47
"Málaga, ES","Marignane, Bouches-du-Rhône, FR",4,1116.06
"Málaga, ES","Orio al Serio (BG), IT",9,1549.76
"Málaga, ES","Balice, PL",9,2445.63
"Málaga, ES","Budapest, HU",13,2276.4699999999993
"Málaga, ES","Valencia, ES",10,470.66
"Málaga, ES","Newquay, GB",2,1531.19
"Málaga, ES","Charleroi, BE",13,1691.54
"Málaga, ES","Greven, DE",2,1966.8
"Málaga, ES","Stockholm / Västerås, SE",2,2963.06
"Málaga, ES","Memmingen, DE",5,1740.61
"Málaga, ES","Culleredo, ES",2,807.34
"Málaga, ES","Bristol, GB",21,1641.4600000000003
"Málaga, ES","Oslo (Gardermoen), NO",18,2840.53
"Málaga, ES","Stockholm, SE",28,3004.0800000000004
"Málaga, ES","Belfast, GB",11,2000.87
"Málaga, ES","Frankfurt am Main (Lautzenhausen), DE",3,1751.24
"Málaga, ES","Wrocław, PL",8,2331.24
"Málaga, ES","Rotterdam, NL",12,1838.7300000000002
"Málaga, ES","Palma de Mallorca, ES",18,709.1299999999999
"Málaga, ES","Ibiza (Eivissa), ES",7,570.91
"Málaga, ES","Dublin, IE",31,1867.93
"Málaga, ES","Zurich, CH",15,1607.35
"Málaga, ES","Helsinki (Vantaa), FI",19,3352.72
"Málaga, ES","Aalborg, DK",3,2507.05
"Málaga, ES","Luton, Luton, GB",17,1721.1200000000001
"Málaga, ES","Birmingham, West Midlands, GB",20,1767.69
"Málaga, ES","Faro, PT",3,311.24
"Málaga, ES","Barcelona, ES",57,765.97
"Málaga, ES","Liverpool, GB",12,1856.91
"Málaga, ES","Manchester, Greater Manchester, GB",28,1862.08
"Málaga, ES","Zaventem, BE",19,1735.4800000000002
"Málaga, ES","Göteborg, SE",9,2637.76
"Málaga, ES","Weeze, DE",8,1859.86
"Málaga, ES","Paris, FR",45,1506.12
"Málaga, ES","Nantes, FR",4,1189.16
"Málaga, ES","Colombier-Saugnieu, Rhône, FR",5,1285.1
"Málaga, ES","Ferno (VA), IT",22,1485.77
"Málaga, ES","Düsseldorf, DE",9,1853.46
"Málaga, ES","Leeds, West Yorkshire, GB",11,1924.0200000000002
"Málaga, ES","Prague, CZ",21,2116.15
"Málaga, ES","Shannon, IE",3,1815.2699999999998
"Málaga, ES","Nottingham, Leicestershire, GB",6,1813.4000000000003
"Málaga, ES","Luxembourg, LU",5,1678.22
"Málaga, ES","Rome, IT",13,1561.62
"Málaga, ES","Edinburgh, GB",10,2144.9800000000005
"Málaga, ES","Gran Canaria Island, ES",2,1419.65
"Málaga, ES","Antwerp, BE",4,1763.33
"Málaga, ES","Newcastle upon Tyne, Tyne and Wear, GB",9,2053.02
"Málaga, ES","Oostende, BE",7,1717.5
"Málaga, ES","Billund, DK",3,2356.3
"Málaga, ES","Bucharest, RO",7,2708.64
"Málaga, ES","Frankfurt am Main, DE",9,1816.04
"Málaga, ES","Melilla, ES",26,208.17000000000002
"Málaga, ES","Capannori (LU), IT",1,1502.94
"Málaga, ES","Berlin, DE",17,2240.8699999999994
"Málaga, ES","Glasgow, GB",9,2134.6099999999997
"Málaga, ES","Munich, DE",8,1854.94
"Málaga, ES","Bologna, IT",4,1589.54
"Málaga, ES","Exeter, Devon, GB",2,1565.72
"Málaga, ES","Tenerife, ES",9,1458.3900000000003
"Málaga, ES","Santiago de Compostela, ES",1,768.23
"Mönchengladbach, DE","Memmingen, DE",3,449.71
"Mönchengladbach, DE","Kiel, DE",2,427.11
"Mönchengladbach, DE","Newquay, GB",1,811.49
"Nantes, FR","Chassieu, Lyon, FR",1,526.48
"Nantes, FR","Marignane, Bouches-du-Rhône, FR",24,674.48
"Nantes, FR","Cardiff, GB",4,488.27
"Nantes, FR","Paris, FR",43,372.54
"Nantes, FR","London, GB",23,497.48
"Nantes, FR","Ferno (VA), IT",5,810.15
"Nantes, FR","Valencia, ES",1,857.06
"Nantes, FR","Orio al Serio (BG), IT",2,882.55
"Nantes, FR","Rome, IT",8,1259.93
"Nantes, FR","Amsterdam, NL",20,733.27
"Nantes, FR","Málaga, ES",4,1189.16
"Nantes, FR","Geneva, CH",15,597.22
"Nantes, FR","Schkeuditz, DE",5,1108.21
"Nantes, FR","Budapest, HU",2,1558.38
"Nantes, FR","Prague, CZ",6,1208.96
"Nantes, FR","Toulouse/Blagnac, FR",18,455.44999999999993
"Nantes, FR","Barcelona, ES",20,714.24
"Nantes, FR","Madrid, ES",19,765.4900000000001
"Nantes, FR","Colombier-Saugnieu, Rhône, FR",32,537.23
"Nantes, FR","Seville, ES",6,1137.91
"Nantes, FR","Dublin, IE",3,771.69
"Nantes, FR","Porto, PT",14,864.62
"Nantes, FR","Copenhagen, DK",2,1361.18
"Nantes, FR","Strasbourg, FR",6,705.98
"Nantes, FR","Montpellier/Méditerranée, FR",11,589.48
"Napoli, IT","Barcelona, ES",1,1023.61
"Napoli, IT","Alicante, ES",1,1303.29
"Newcastle upon Tyne, Tyne and Wear, GB","Prague, CZ",2,1205.9
"Newcastle upon Tyne, Tyne and Wear, GB","Palma de Mallorca, ES",2,1753.19
"Newcastle upon Tyne, Tyne and Wear, GB","Rome, IT",2,1795.72
"Newcastle upon Tyne, Tyne and Wear, GB","Dublin, IE",22,346.79
"Newcastle upon Tyne, Tyne and Wear, GB","Balice, PL",7,1545.34
"Newcastle upon Tyne, Tyne and Wear, GB","Belfast, GB",23,282.33
"Newcastle upon Tyne, Tyne and Wear, GB","Düsseldorf, DE",2,700.32
"Newcastle upon Tyne, Tyne and Wear, GB","Bristol, GB",14,412.19
"Newcastle upon Tyne, Tyne and Wear, GB","Luton, Luton, GB",3,362.44
"Newcastle upon Tyne, Tyne and Wear, GB","Madrid, ES",1,1630.73
"Newcastle upon Tyne, Tyne and Wear, GB","Amsterdam, NL",30,521.98
"Newcastle upon Tyne, Tyne and Wear, GB","Paris, FR",24,691.63
"Newcastle upon Tyne, Tyne and Wear, GB","Retford, Nottinghamshire, GB",1,201.23
"Newcastle upon Tyne, Tyne and Wear, GB","Valletta, MT",5,2465.98
"Newcastle upon Tyne, Tyne and Wear, GB","Funchal, PT",1,2749.28
"Newcastle upon Tyne, Tyne and Wear, GB","London, GB",41,407.34000000000003
"Newcastle upon Tyne, Tyne and Wear, GB","Frankfurt am Main, DE",5,887.8799999999999
"Newcastle upon Tyne, Tyne and Wear, GB","Málaga, ES",9,2053.02
"Newcastle upon Tyne, Tyne and Wear, GB","Southampton, GB",13,455.07
"Newcastle upon Tyne, Tyne and Wear, GB","Alicante, ES",14,1865.09
"Newcastle upon Tyne, Tyne and Wear, GB","Barcelona, ES",2,1552.68
"Newcastle upon Tyne, Tyne and Wear, GB","Luxembourg, LU",1,805.43
"Newcastle upon Tyne, Tyne and Wear, GB","Ibiza (Eivissa), ES",1,1812.0
"Newcastle upon Tyne, Tyne and Wear, GB","Geneva, CH",6,1120.89
"Newquay, GB","Málaga, ES",2,1531.19
"Newquay, GB","Luton, Luton, GB",1,359.85
"Newquay, GB","Nottingham, Leicestershire, GB",1,366.94
"Newquay, GB","London, GB",15,366.47
"Newquay, GB","Dublin, IE",3,343.41
"Newquay, GB","Mönchengladbach, DE",1,811.49
"Newquay, GB","Alicante, ES",2,1396.56
"Norwich, Norfolk, GB","Amsterdam, NL",19,239.17
"Norwich, Norfolk, GB","Valletta, MT",2,2139.01
"Norwich, Norfolk, GB","Aberdeen, GB",11,550.02
"Nottingham, Leicestershire, GB","Köln (Cologne), DE",20,621.08
"Nottingham, Leicestershire, GB","Budapest, HU",2,1566.13
"Nottingham, Leicestershire, GB","Palma de Mallorca, ES",5,1508.79
"Nottingham, Leicestershire, GB","Belfast, GB",41,369.45
"Nottingham, Leicestershire, GB","Schkeuditz, DE",30,937.4599999999999
"Nottingham, Leicestershire, GB","Grâce-Hollogne, BE",4,525.93
"Nottingham, Leicestershire, GB","Prague, CZ",2,1119.15
"Nottingham, Leicestershire, GB","London, GB",4,171.14
"Nottingham, Leicestershire, GB","Newquay, GB",1,366.94
"Nottingham, Leicestershire, GB","Farnborough, Hampshire, GB",1,177.01
"Nottingham, Leicestershire, GB","Málaga, ES",8,1813.4
"Nottingham, Leicestershire, GB","Aberdeen, GB",12,489.1499999999999
"Nottingham, Leicestershire, GB","Nuremberg, DE",1,939.5
"Nottingham, Leicestershire, GB","Balice, PL",6,1488.83
"Nottingham, Leicestershire, GB","Faro, PT",4,1832.76
"Nottingham, Leicestershire, GB","Tenerife, ES",2,3001.95
"Nottingham, Leicestershire, GB","Dublin, IE",11,335.75
"Nottingham, Leicestershire, GB","Paris, FR",11,464.97
"Nottingham, Leicestershire, GB","Gran Canaria Island, ES",2,3011.26
"Nottingham, Leicestershire, GB","Madrid, ES",2,1390.15
"Nottingham, Leicestershire, GB","Riga, LV",3,1673.84
"Nottingham, Leicestershire, GB","Barrow-in-Furness, GB",7,193.08
"Nottingham, Leicestershire, GB","Alicante, ES",13,1618.8499999999997
"Nottingham, Leicestershire, GB","Charlestown, IE",2,510.86
"Nottingham, Leicestershire, GB","Edinburgh, GB",7,371.18
"Nottingham, Leicestershire, GB","Funchal, PT",1,2557.08
"Nottingham, Nottinghamshire, GB","Newcastle upon Tyne, Tyne and Wear, GB",3,238.86
"Nowe Kramsko, PL","Warsaw, PL",6,350.41
"Nowy Dwór Mazowiecki, PL","Spata-Artemida, GR",5,1634.0099999999998
"Nowy Dwór Mazowiecki, PL","Barcelona, ES",11,1869.31
"Nowy Dwór Mazowiecki, PL","Ferno (VA), IT",7,1150.89
"Nowy Dwór Mazowiecki, PL","Alicante, ES",2,2270.37
"Nowy Dwór Mazowiecki, PL","Dublin, IE",6,1796.08
"Nowy Dwór Mazowiecki, PL","Valletta, MT",13,1908.98
"Nowy Dwór Mazowiecki, PL","London, GB",11,1416.32
"Nowy Dwór Mazowiecki, PL","Orio al Serio (BG), IT",20,1095.25
"Nowy Dwór Mazowiecki, PL","Palermo, IT",7,1691.83
"Nowy Dwór Mazowiecki, PL","Paphos, CY",5,2183.57
"Nowy Dwór Mazowiecki, PL","Rome, IT",9,1335.81
"Nowy Dwór Mazowiecki, PL","Bologna, IT",3,1116.48
"Nowy Dwór Mazowiecki, PL","Eindhoven, NL",2,1050.92
"Nowy Dwór Mazowiecki, PL","Beauvais, FR",3,1336.58
"Nuremberg, DE","Paris, FR",19,638.96
"Nuremberg, DE","Frankfurt am Main, DE",30,190.26000000000002
"Nuremberg, DE","Palma de Mallorca, ES",12,1286.76
"Nuremberg, DE","Belfast, GB",1,1297.89
"Nuremberg, DE","Budapest, HU",7,632.82
"Nuremberg, DE","Grâce-Hollogne, BE",4,421.5
"Nuremberg, DE","Roskilde, DK",2,680.55
"Nuremberg, DE","London, GB",16,816.72
"Nuremberg, DE","Vilnius, LT",3,1123.63
"Nuremberg, DE","Thessaloniki, GR",5,1364.62
"Nuremberg, DE","Amsterdam, NL",27,541.6
"Nuremberg, DE","Weßling, DE",1,158.31
"Nuremberg, DE","Valencia, ES",1,1438.62
"Nuremberg, DE","Köln (Cologne), DE",2,318.73
"Nuremberg, DE","Istanbul, TR",20,1678.4900000000002
"Nuremberg, DE","Palermo, IT",2,1273.68
"Nuremberg, DE","Seville, ES",2,1910.13
"Nuremberg, DE","Jasionka, PL",2,787.77
"Nuremberg, DE","Frankfurt am Main (Lautzenhausen), DE",1,278.79
"Nuremberg, DE","Alicante, ES",4,1553.41
"Nyköping, SE","Warsaw, PL",4,773.17
"Nîmes/Garons, FR","Charleroi, BE",4,745.52
"Nîmes/Garons, FR","Paris, FR",3,638.51
"Odense, DK","Groningen, NL",1,357.45
"Oostende, BE","Salzburg, AT",1,822.83
"Oostende, BE","Alicante, ES",6,1461.3099999999997
"Oostende, BE","Darlington, Durham, GB",1,467.72
"Oostende, BE","Málaga, ES",6,1717.5
"Oostende, BE","Colombier-Saugnieu, Rhône, FR",1,630.12
"Ordu, TR","Eskişehir, TR",1,653.37
"Ordu, TR","Istanbul, TR",17,765.8900000000001
"Orio al Serio (BG), IT","Alicante, ES",5,1179.31
"Orio al Serio (BG), IT","Thessaloniki, GR",5,1217.43
"Orio al Serio (BG), IT","Budapest, HU",14,746.67
"Orio al Serio (BG), IT","Łódź, PL",3,977.6
"Orio al Serio (BG), IT","Málaga, ES",8,1549.7599999999998
"Orio al Serio (BG), IT","Madrid, ES",13,1231.66
"Orio al Serio (BG), IT","Bucharest, RO",27,1290.5599999999997
"Orio al Serio (BG), IT","Spata-Artemida, GR",4,1456.49
"Orio al Serio (BG), IT","Berlin, DE",14,793.64
"Orio al Serio (BG), IT","Copenhagen, DK",15,1125.3100000000002
"Orio al Serio (BG), IT","Warsaw, PL",13,1094.42
"Orio al Serio (BG), IT","Köln (Cologne), DE",12,608.14
"Orio al Serio (BG), IT","Barcelona, ES",22,783.84
"Orio al Serio (BG), IT","Palermo, IT",22,884.87
"Orio al Serio (BG), IT","Porto, PT",10,1559.46
"Orio al Serio (BG), IT","Nice, Alpes-Maritimes, FR",1,298.09
"Orio al Serio (BG), IT","Beauvais, FR",7,707.95
"Orio al Serio (BG), IT","Marignane, Bouches-du-Rhône, FR",6,434.04
"Orio al Serio (BG), IT","Charleroi, BE",20,660.06
"Orio al Serio (BG), IT","Faro, PT",4,1755.83
"Orio al Serio (BG), IT","Luxembourg, LU",6,511.98
"Orio al Serio (BG), IT","Valencia, ES",7,1079.4
"Orio al Serio (BG), IT","Katowice, PL",3,876.69
"Orio al Serio (BG), IT","Dortmund, DE",2,668.32
"Orio al Serio (BG), IT","Caselle Torinese (TO), IT",2,168.91
"Orio al Serio (BG), IT","Balice, PL",15,896.0899999999999
"Orio al Serio (BG), IT","Manchester, Greater Manchester, GB",10,1212.92
"Orio al Serio (BG), IT","London, GB",32,966.03
"Orio al Serio (BG), IT","Nantes, FR",2,882.55
"Orio al Serio (BG), IT","Prague, CZ",15,598.07
"Orio al Serio (BG), IT","Nowy Dwór Mazowiecki, PL",20,1095.25
"Orio al Serio (BG), IT","Alghero, IT",2,571.78
"Orio al Serio (BG), IT","Frankfurt am Main (Lautzenhausen), DE",2,509.41
"Orio al Serio (BG), IT","Falconara Marittima (AN), IT",6,368.26
"Orio al Serio (BG), IT","Eindhoven, NL",9,717.27
"Orio al Serio (BG), IT","Lamezia Terme (CZ), IT",19,923.7999999999998
"Orio al Serio (BG), IT","Gdańsk, PL",1,1150.92
"Orio al Serio (BG), IT","Pescara, IT",3,507.3
"Orio al Serio (BG), IT","Istanbul, TR",19,1633.86
"Orio al Serio (BG), IT","Palma de Mallorca, ES",2,887.03
"Orio al Serio (BG), IT","Rome, IT",3,482.14000000000004
"Orio al Serio (BG), IT","Stockholm, SE",11,1632.4699999999998
"Orio al Serio (BG), IT","Wrocław, PL",8,802.82
"Orio al Serio (BG), IT","Dublin, IE",17,1434.08
"Orio al Serio (BG), IT","Düsseldorf, DE",2,661.35
"Orio al Serio (BG), IT","Seville, ES",7,1585.3799999999999
"Orio al Serio (BG), IT","Helsinki (Vantaa), FI",7,1912.0599999999997
"Orio al Serio (BG), IT","Velika Gorica, HR",2,493.8
"Orio al Serio (BG), IT","Bologna, IT",7,176.84
"Orio al Serio (BG), IT","Birmingham, West Midlands, GB",4,1122.74
