icao,callsign,count
4d225f,RYR6SK,2
348402,ANE14HJ,1
3451d8,ANE46LN,2
346182,ANE03YN,1
344218,ANE14HJ,1
4cad4f,RYR6SK,1
31f013,ECXMP,1
343694,ANE03YN,1
3451da,ANE2392,1
3451da,ANE91AC,1
4d2241,RYR2205,1
342591,VLG2AT,1
4d227d,RYR7DA,1
4d0242,FYL34VC,1
3452c7,ANE2392,1
3452c7,ANE74MW,1
3443d5,VLG7XR,1
4d2257,RYR2205,1
34530d,ANE2392,1
344696,VLG2AT,1
4ca61d,RYR2205,1
345385,ANE74MW,1
342213,INI332H,1
4d2289,RYR2205,1
3451da,ANE55YR,1
4d2289,RYR8YA,1
344459,AEA69PL,1
3451d4,VLG2QX,1
347481,AEA84DV,1
3452c7,ANE83MQ,1
3442cc,ANE7010,1
34750b,AEA84DV,1
344409,VLG15AP,2
346182,ANE7010,2
3430cc,VLG15AP,1
344218,ANE83MQ,1
34604d,AEA69PL,1
346082,AEA84DV,1
348209,VLG2QX,1
344195,ANE83MQ,1
3444cf,VLG7YX,1
347309,AEA84DV,1
3e3e62,PAV551,2
34750a,AEA69PL,1
4cae92,RYR386N,1
4d221f,RYR35ZJ,1
493289,NJE801V,1
4d24cb,RYR35ZJ,2
3483d9,ANE2383,1
4cae52,RYR644,1
4d23b6,ANE2383,2
4cadba,RYR644,1
4d2289,RYR37UR,1
4cae95,RYR53WJ,1
4d222a,RYR37UR,1
4d2289,RYR28QZ,1
4cad4f,RYR28QZ,1
440181,EJU32RF,1
4867b0,TRA63C,2
486954,KLM86H,1
486492,KLM34B,1
344409,VLG69YY,2
440d6f,EJU68GE,1
4854cb,TRA63K,1
4867eb,TRA63C,1
486800,KLM34B,1
344409,VLG24BT,2
486954,KLM34B,1
4864ed,KLM86H,1
4854cb,TRA38C,1
486484,KLM86H,1
4d2241,RYR5MC,1
4d24cb,RYR52TQ,1
4d2241,RYR3NR,1
4cadf9,RYR534L,1
4d2289,RYR534L,1
4caf29,RYR534L,1
4cafd3,RYR1771,1
3c64a1,DLH26M,1
3c6666,DLH26M,1
3c664f,DLH26M,1
3c648c,DLH23U,1
3c6550,LHX1163,1
495217,TAP10VL,1
4cac1e,RYR1769,1
495210,TAP1097,1
495039,TAP10EV,1
495214,TAP10EV,1
495037,TAP10VL,1
48c226,RYR46CA,1
4d24cb,RYR13ZH,1
4cad39,RYR96WU,1
4d24ea,RYR46CA,1
4caff7,RYR96WU,1
4caf29,RYR39CW,1
4caf29,RYR96WU,1
346611,VOE5GF,1
4854ca,TRA8Q,1
4cadf9,RYR3SZ,1
48520d,TRA73V,1
4d24cb,RYR3SZ,1
484b2a,TRA8Q,1
4d2289,RYR3SZ,1
4d225f,RYR2U,1
4d225f,RYR35UX,1
4cad39,RYR545L,1
4d24cb,RYR545L,1
4cad39,RYR64WD,1
4d2304,RYR64WD,1
48c2b3,RYR17GG,1
4d21fc,RYR17GG,1
471d66,WZZ1189,2
4ca893,RYR17GG,1
4d251b,RYR1NX,1
4d242b,WMT1WE,1
4ca73a,RYR43UC,1
4d24cb,RYR43UC,1
4d2242,RYR43UC,1
4d24b5,WMT1WE,1
4ca911,RYR43UC,1
4ca708,RYR40FM,1
345659,VOE3VD,1
39de49,TVF97XA,1
344693,VLG3VH,1
348204,VLG6UQ,1
34454b,VLG8150,1
345313,VLG6UQ,1
3430cc,VLG3VH,1
3444da,VLG6UQ,1
3472c3,VLG8150,1
39de49,TVF4623,1
39de4f,TVF97XA,1
342581,VLG6UQ,1
4d22b4,RYR70ZM,1
440668,AUA432,1
4d22c8,RYR98NX,1
3451d8,ANE2377,2
440d90,TAY6LC,1
3452c7,ANE3013,1
3453d3,ANE2377,1
493282,NJE105D,1
3451da,ANE2377,1
4ca304,RYR48QA,1
4ca911,RYR48QA,1
4cac1e,RYR4363,1
4d235f,FJO649,2
4cadfd,RYR4363,1
4ca847,RYR70CN,1
3452c7,ANE56RF,1
4d24cb,RYR62QF,1
4ca9cf,RYR65CR,1
48c2b0,RYR7KT,1
4d00d5,LGL764V,1
44cc44,BEL1PA,1
3430cc,VLG26Y,1
44cdc8,BEL1PA,1
3443d2,VLG26Y,1
4ca911,RYR18EV,1
398568,AFR16ZM,1
398601,AFR28HN,1
39856a,AFR28HN,2
398602,AFR16ZM,2
398602,AFR28HN,1
398601,AFR16ZM,1
4d2226,RYR49PP,1
4d225f,RYR49PP,1
3c4b45,EWG9GT,1
3c4b4b,EWG9GT,2
3c654d,LHX02A,1
3c654a,LHX02A,1
3c6521,LHX02A,1
3c65d1,DLH22K,1
4d24ca,RYR17UK,1
471f68,WMT8609,1
4caf2a,RYR17UK,1
471f04,WMT8609,1
4d2226,RYR17UK,1
4d24ca,RYR11UN,1
4cac63,ABR142,5
48c223,RYR2YL,1
4caf2a,RYR11UN,1
4d24ca,RYR367,1
48c2a4,RYR29FF,1
48c2a8,RYR395,1
4d2229,RYR367,1
4d226f,RYR367,1
4caf2a,RYR395,1
4d244a,RYR367,1
4d2222,RYR29FF,1
4ca813,RYR367,1
471fa7,WZZ82,1
4d226f,RYR2203,1
4d2221,RYR2203,1
4d24ca,RYR2203,1
4cae58,RYR77KB,1
48c12c,RYR2203,1
4d2068,WZZ82,1
4d226f,RYR77KB,1
48c1a2,RYR77KB,1
471d65,WZZ82,1
4ca8d5,RYR2203,1
3c6753,DLH2RJ,1
3c6754,DLH1YX,1
3c6653,DLH2RJ,1
3c64b0,DLH2RJ,1
3c6650,DLH2RJ,1
3c6657,DLH2RJ,1
3c6485,DLH1YX,1
3c6655,DLH2RJ,1
3c6643,DLH4CF,1
3c6641,DLH1YX,1
3c6543,DLH1YX,1
3c64a1,DLH2RJ,1
3c6751,DLH1925,1
4d21dc,KMM308,1
4d21dc,KMM306,2
4d24de,KMM308,1
4d24de,KMM306,2
4d24ba,KMM308,2
4d21a2,KMM306,1
4d21db,KMM3308,1
3c6549,LHX1925,1
4d2038,KMM306,1
3c6542,DLH1925,1
4d21db,KMM308,1
4d21db,KMM306,1
3c48f0,LHX1925,1
4d21a2,KMM308,1
4d21db,KMM420,1
4d21a2,KMM420,3
4d24ba,KMM420,3
4d21db,KMM394,1
4d21a2,KMM394,2
4d24ba,KMM394,2
4d22ab,KMM394,1
485342,KLM9860,1
4d2038,KMM394,1
48c2a4,RYR863B,1
4ca73b,RYR863B,1
4d2242,RYR4DC,1
490d85,NJE5LE,1
48c2a4,RYR60AF,1
4caf2a,RYR60AF,1
48c1a9,RYR4DC,1
4cae4a,RYR60AF,1
4cade2,RYR4DC,1
4ca4f4,RYR60AF,1
4cadbb,RYR2LW,1
4cadbb,RYR7303,1
4d21f1,RYR7131,1
4d226f,RYR7131,1
8960dc,UAE110,1
896209,UAE110,1
89611c,UAE110,1
4d21b5,VCJ50M,3
896118,UAE110,1
89621b,UAE110,1
8960e0,UAE110,1
4d2020,WZZ902W,1
471f4a,WZZ902W,1
471f3d,WZZ902W,1
4d200e,WZZ902W,1
48c225,RYR10ZU,1
4d2453,WZZ902W,1
4d2402,WZZ902W,1
4d24ca,RYR10ZU,1
471f5d,WZZ902W,1
48c2b1,RYR161G,1
4ca5c8,EIN4GM,2
4d224c,RYR161G,1
4d24ca,RYR161G,1
48c129,RYR161G,1
48c223,RYR400W,1
4d24eb,RYR161G,1
4ca295,EIN4GM,1
48c2a2,RYR400W,1
48e9f0,RYR88VN,1
4d245f,WZZ4191,1
4ca4ef,RYR14QN,1
4d20c0,WZZ4191,1
48e9f2,RYR14QN,2
4caa59,RYR88VN,1
4d2020,WZZ4191,2
48e9f2,RYR88VN,1
4d21f7,RYR88VN,1
4ca73a,RYR14QN,1
48c223,RYR97CL,1
4d22ab,KMM624,2
4d2103,AXY439F,1
4d21dc,KMM624,2
4d21a2,KMM624,1
4d2038,KMM624,1
48c2a8,RYR80XZ,1
48c12b,RYR2EK,1
4d24ca,RYR80XZ,1
48c2a4,RYR80XZ,1
48c125,RYR80XZ,1
4cadc2,RYR80XZ,1
48c2a8,RYR2EK,1
48c235,RYR80XZ,1
48c1a7,RYR1DD,1
48c2a8,RYR33PJ,1
4caf2a,RYR2EK,1
4cae90,RYR80XZ,1
48c129,RYR32CU,2
4d21a2,KMM514,1
4d22ae,RYR2PR,1
4d2038,KMM514,1
4d24de,KMM514,1
4d22ba,RYR32CU,1
4d22bf,RYR32CU,1
4d21db,KMM514,2
4d244a,RYR32CU,1
4d24ba,KMM514,1
4ca73a,RYR32CU,1
347690,VLG63EH,1
4d244a,RYR620L,2
4ca6fc,RYR620L,1
345248,VLG63EH,1
491d9a,NJE079G,1
4d244a,RYR5753,1
34454b,VLG63EH,1
4d24ca,RYR5753,1
4ca97c,RYR620L,1
4ca4f4,RYR5753,1
345643,VLG63EH,1
4d24de,KMM466,3
39de4d,TVF14JR,1
4d2038,KMM466,1
3964f3,TVF14JR,1
48c12b,RYR1CK,1
48e9f6,RYR1CK,1
4ca97b,RYR697T,1
4cae66,RYR697T,1
4d226f,RYR697T,1
4ca8e7,RYR5BN,1
4d24ca,RYR697T,1
4cae68,RYR5BN,1
4d226f,RYR25JU,1
48c231,RYR25JU,1
48c1a6,RYR25JU,1
4d2149,VJT449,1
4d22bf,RYR80WD,1
4d22c2,RYR80WD,1
4d22ca,RYR80WD,2
4d2501,RYR40XB,1
4ca802,RYR40XB,1
4ca6a9,RYR40XB,1
4caf2a,RYR40XB,1
48c2af,RYR40XB,1
4d226f,RYR7855,1
4cae4a,RYR40XB,1
4ca73b,RYR76YH,1
4cad3c,RYR76YH,1
4ca9aa,RYR87PZ,1
48c129,RYR76YH,1
48c2a8,RYR87PZ,1
48c2a8,RYR76YH,1
4d244a,RYR76YH,1
4d2229,RYR87PZ,1
4cadf9,RYR76YH,1
48c2a2,RYR76YH,1
4ca73b,RYR4WJ,1
4caf2a,RYR4WJ,1
4cae4a,RYR4WJ,1
501c26,9ADAS,2
501dd0,CTN442,2
501d1d,CTN4AT,2
4d20b6,VCJ1MA,3
501dc4,CTN442,2
501dc4,CTN4AT,1
501dd0,CTN4AT,1
501d21,CTN442,1
4d22b3,RYS9718,1
4d22c2,RYR1372,1
501c49,CTN442,1
501c38,CTN4AT,1
4d22b7,RYR848,1
501d18,CTN4AT,1
44082a,AUA604,1
501d21,CTN436R,1
3c6590,DLH8CF,1
501c49,CTN436,2
3c6542,DLH8CF,1
501c49,CTN436R,4
501d1d,CTN436,1
3c66a7,DLH8CF,1
501d18,CTN436R,2
493297,NJE951W,1
501e83,CTN436,1
3c6594,DLH8CF,1
3c4dc1,DLH8CF,1
501c4a,CTN436,1
3c66af,DLH4WU,1
501c38,CTN436,1
501c44,CTN436,1
3c644d,DLH8CF,1
3c4dc1,DLH4WU,1
48c5e8,SAR1975,1
48c5f9,SAR1975,4
4d22b0,RYR597Y,1
501c38,CTN414,2
501c49,CTN410,1
501d21,CTN410,1
501c4a,CTN414,2
501c43,CTN416,4
3c4dd5,DLH5CH,1
501d1d,CTN410,3
3c4dcb,DLH5CH,1
3c4dd7,DLH9AA,2
3c4dc6,DLH5CH,2
501c3b,CTN416,1
501c44,CTN410,1
501c49,CTN414,1
3c4dc9,DLH9AA,1
501d18,CTN410,1
3c4dcc,DLH5CH,2
501c38,CTN416,1
501c43,CTN414,1
3c4dcc,DLH9AA,1
501c38,CTN480,2
501d1d,CTN480,1
501e83,CTN480,1
501c44,CTN480,1
501c4a,CTN480,1
501d21,CTN480,1
501c3b,CTN456,2
501c3b,CTN4456,3
501d13,9ACRO,1
501e83,CTN25F,1
501c4a,CTN25F,2
39856f,AFR12TZ,1
501c3b,CTN25F,3
398604,AFR12TZ,2
398571,AFR12TZ,2
501c44,CTN25F,1
4d22b7,RYR590V,1
4d23fb,RYR590V,1
4d22c2,RYR6RH,1
4d22bf,RYR15ET,1
4d22b0,RYR6RH,1
4d22b0,RYR15ET,1
4d22ca,RYR15ET,2
4d22c2,RYR6GK,1
4d22c1,RYR6GK,1
4d22c2,RYR5868,1
4d22b7,RYR5868,1
4caed3,BCS9117,1
440409,BCS9117,2
440bc3,BCS9117,1
440bc1,BCS9117,1
39856c,AFR32ZY,1
39bdb7,AFR44KY,1
394c14,AFR21CG,1
39e68a,AFR64AH,1
39e683,AFR23BR,1
39a204,FPO3JU,3
440159,EJU38AZ,1
440047,EJU82AF,1
39bda6,AFR21CG,1
398563,AFR23BR,1
39e687,AFR21CG,1
39bdae,AFR44KY,2
39e697,AFR44KY,1
398575,AFR32ZY,1
440610,EJU82AF,1
4400b7,EJU38AZ,1
394c18,AFR64AH,1
3946e5,AFR23BR,1
440611,EJU82AF,2
440611,EJU48HC,1
39856f,AFR32ZY,1
39bdb4,AFR21CG,1
3991e4,AFR23BR,1
39856c,AFR64AH,1
440611,EJU38AZ,1
39bdb5,AFR44KY,2
3986e3,AFR23BR,1
39bda1,AFR32ZY,1
39e689,AFR21CG,1
392af9,AFR64AH,1
398602,AFR32ZY,1
39bdb1,AFR44KY,1
39bda0,AFR23BR,1
39856f,AFR64AH,1
440159,EJU15XL,1
39bdb5,AFR21CG,1
398602,AFR64AH,1
440cb1,EJU43AR,1
3991e5,AFR21CG,1
398570,AFR32ZY,1
39bdb1,AFR23BR,1
4d2398,KFE307,1
4ca6fc,RYR866,1
4d2221,RYR405,1
344158,VLG8TU,1
4d2492,WMT8FV,2
345204,VLG68TP,3
345205,VLG8TU,1
4cad3d,RYR405,1
346188,VLG68TP,1
344157,VLG8TU,1
4d2274,RYR405,1
345116,VLG8TU,1
345101,VLG68TP,1
4ca225,RYR24JX,1
342592,VLG68TP,1
3424d1,VLG8TU,1
344697,VLG94KJ,1
4ca7b5,RYR866,1
4ca56b,RYR405,1
4d2237,RYR866,1
4cad28,RYR24JX,1
4d2092,WMT8FV,1
4d228f,RYR405,1
34454b,VLG8TU,1
345041,VLG68TP,1
4d222e,RYR24JX,1
345248,VLG94KJ,1
4d20fb,WMT8FV,1
4cadbd,RYR405,1
3444d1,VLG8TU,1
300557,AUA542,2
300557,AUA550J,1
3007ef,AUA544U,2
3007ef,AUA548,1
3007ef,AUA550J,1
300738,AUA542,1
300738,AUA550J,1
300557,AUA544U,3
300393,AUA550J,1
4400e9,TJS1,7
300557,AUA1487,1
300781,AUA550J,1
300557,AUA548,1
300394,AUA550J,1
4951d4,TAP86GM,1
4951cd,TAP863Y,1
4951d4,TAP863Y,1
4952cf,TAP86GM,1
4d2265,RYR3625,1
48e9f3,RYR3625,1
4d2274,RYR3625,2
346107,LAV952P,1
4ca707,RYR5FV,1
3c65ca,DLH5ML,1
3c6595,DLH1ML,1
3c664f,DLH1MH,1
3c6583,DLH5ML,1
3c6635,DLH333,1
3c6442,DLH9KJ,1
3c658d,DLH1MH,1
3c6743,DLH5ML,1
3c6742,DLH333,1
3c6752,DLH9KJ,1
3c4dcb,DLH5ML,1
3c6744,DLH333,1
3c66e8,DLH333,1
3c658e,DLH1ML,1
3c6758,DLH1MH,1
3c6753,DLH5ML,1
3c6489,DLH9KJ,1
3c6668,DLH1MH,1
3c6758,DLH1ML,1
3c6672,DLH333,1
3c6743,DLH333,1
3c6445,DLH5ML,1
3c6585,DLH1ML,1
3c6583,DLH1MH,1
44ce72,BEL1EV,1
44cc46,BEL19V,1
44d068,BEL1EV,1
44cdcd,BEL1EV,1
44d076,BEL1EV,1
44cc42,BEL19V,1
44cdc5,BEL1EV,1
44cdc2,BEL1EV,1
44cdc8,BEL19V,1
4d20fb,WMT7V,1
4d2492,WMT7V,1
484f06,KLM54H,1
484cb7,KLM50N,1
484cb7,KLM1628,2
440018,EJU7816,1
484f06,KLM50N,1
484442,KLM54H,1
484166,KLM1628,1
48415e,KLM54H,1
44034b,EJU51DZ,1
484b8f,KLM50N,1
486495,KLM50N,1
440073,EJU16UT,1
484fdf,KLM1628,1
484558,KLM54H,1
486484,KLM50N,1
48418b,KLM1628,1
486802,KLM50N,1
484131,KLM1628,1
440c34,EJU16UT,1
48415f,KLM54H,1
4cae24,BCS7993,1
440bc8,BCS7511,1
4cae26,BCS7993,1
45ce4e,SRR7993,3
346649,VOE67GU,2
346614,VOE67GU,2
a20035,N228RE,1
44093e,EJU75GC,1
4400eb,EJU75GC,1
4409c0,EJU75GC,1
440484,EJU75GC,1
49130d,NJE638N,1
a361d7,N317LL,1
3cef03,PVD422F,1
a70002,EJM536,2
a41941,UPS259,2
a4158a,UPS259,1
a41cf8,UPS259,2
4cad3d,RYR58WM,1
4cad28,RYR58WM,1
4d2274,RYR65XE,1
4d2274,RYR58WM,1
4d2369,RYR65XE,1
346613,VOE82DB,1
4d2092,WMT8534,1
346649,VOE82DB,1
3444c8,VOE82DB,2
4d20fb,WMT8534,1
aa195f,N75TF,2
300558,DLA3EJ,1
300558,DLA4NC,1
300564,DLA6EL,1
300394,DLA6EL,1
300394,DLA4NC,1
300780,DLA6EL,1
49410c,NJE619K,1
3007ef,DLA4NC,1
300738,DLA4NC,1
3007ef,DLA3EJ,1
300781,DLA3EJ,1
300393,DLA4NC,1
3003af,DLA3EJ,1
30055b,DLA6EL,1
300781,DLA4NC,1
300554,DLA3EJ,1
300554,DLA6EL,1
440637,LDX344C,1
a66e43,N513TF,1
4d2016,ALE85,3
440019,EJU72JA,1
440019,EJU93VH,1
39de4d,TVF56RX,1
440469,EJU32UE,1
440469,EJU93VH,2
4402b9,EJU72JA,1
39de57,TVF56RX,1
4402db,EJU32UE,2
44046d,EJU32UE,1
44046d,EJU72JA,1
39d30a,TVF3835,1
4402e8,EJU72JA,1
4401fa,EJU32UE,1
4401fa,EJU93VH,1
39de48,TVF56RX,1
4401fa,EJU72JA,1
502ce8,TVF56RX,1
44015a,EJU32UE,1
44015a,EJU93VH,1
44015a,EJU72JA,1
44093e,EJU93VH,1
440352,EJU72JA,1
39d30a,TVF56RX,1
39d300,TVF3835,1
4d00d9,LGL42VM,1
4d00db,LGL42VM,1
4d00d4,LGL42VM,1
4d00d7,LGL42VM,1
4d00c6,LGL42VM,1
4d00d7,LGL6546,1
4402f1,EJU1690,1
4401f7,EJU4003,1
4d2492,WMT1UK,2
4d2092,WMT1UK,1
440195,EJU19UE,1
440625,EJU19UE,1
34660f,VOE1592,1
4d2150,AXY729T,1
440c31,EJU93VU,1
440625,EJU93VU,1
3465d8,VOE1592,1
491187,NJE012R,1
3e46e1,JPV148,3
320007,POLIB18,5
300371,LSA202,1
3008ea,ICJSN,2
48e9f5,RYR577,1
48e9f5,RYR88TU,1
4cad3d,RYR88TU,1
4d2274,RYR88TU,1
4ca8d6,RYR88TU,1
48e9f3,RYR35YE,1
48e9f3,RYR577,1
4cad28,RYR577,1
48e9f3,RYR88TU,1
4d222e,RYR88TU,1
4d2274,RYR35YE,1
48e9f5,RYR17XK,1
4ac9ef,SAS10E,1
4ac9f4,SAS10E,1
4cac79,SAS10E,1
4ca9c1,RYR17XK,1
4aca78,SAS10E,1
4cad96,SAS10E,1
48c225,RYR4KV,1
4d2216,RYR4KV,2
4d2275,RYR4KV,1
44001a,AUA377,1
463fc8,FSF858A,1
44082b,AUA377,1
44065c,AUA377,1
44001a,AUA20V,1
440052,AUA217N,1
440052,AUA211,1
3c6427,CFG8NP,1
4402a3,AUA1Y,1
44065c,AUA21E,1
440039,AUA21V,1
44065b,AUA205,1
440609,AUA207V,1
440609,AUA199,1
440c8d,AUA209,1
440666,AUA219,1
3c0ac5,CFG4HJ,1
3c0ac5,CFG8AD,1
44001b,AUA219,1
440668,AUA217N,1
44006c,AUA207V,1
440667,AUA21V,1
3c0ac5,CFG1AJ,1
3c0ac5,CFG5HA,1
44065c,AUA211,1
44065c,AUA205,1
440052,AUA209,1
440608,AUA1Y,1
3c0ac6,CFG4ZX,1
3c6758,DLH1V,1
440052,AUA20V,1
440667,AUA211,1
440606,AUA199,1
44022d,AUA20V,1
44065b,AUA21E,1
3c0ac5,CFG7UZ,1
3c0ac5,CFG6AK,1
71bc23,AIH795,1
44001b,AUA21E,1
440669,AUA217N,1
440604,AUA21V,2
44022d,AUA205,1
4402a3,AUA207V,1
4402a3,AUA199,1
3c79b7,CFG7XF,1
44001a,AUA219,1
44001a,AUA1Y,1
3c6446,DLH1V,1
440609,AUA209,1
440d01,PJV680,3
44022d,AUA207V,1
44001c,AUA199,1
3c1bb0,BCS6008,1
44020a,AUA20V,1
4408df,AUA21V,1
3c0ac5,CFG4AJ,1
440666,AUA1Y,1
44004f,AUA217N,1
44065b,AUA209,1
440668,AUA21E,1
3c6424,CFG9TN,1
3c6424,CFG8HE,1
3c6424,CFG6TN,1
3c65cd,DLH9855,1
44006e,AUA1Y,1
4408df,AUA211,1
4402a3,AUA20V,1
440820,AUA211,1
440820,AUA205,1
3c6643,DLH1V,1
440605,AUA199,1
440828,AUA1Y,1
440826,AUA207V,1
44006c,AUA219,1
71bc20,AIH795,1
44022b,AUA209,1
3c6424,CFG8EN,1
3c6424,CFG9MD,1
44001b,AUA217N,1
71be29,KAL537,1
44081d,AUA21E,1
3c7982,CFG4YU,1
440cab,AUA21V,1
44001c,AUA211,1
4408df,AUA219,1
44022b,AUA21E,1
44022b,AUA205,1
440607,AUA209,1
3c6635,DLH1V,1
44020a,AUA217N,1
3c6427,CFG6WN,1
3c6427,CFG3KJ,1
440c8c,AUA1Y,1
440825,AUA20V,1
3cc253,AWH76F,1
44065c,AUA207V,1
44065c,AUA199,1
3c6426,CFG3YR,1
490d06,NJE529W,1
44006d,AUA163,1
440827,AUA16N,2
44001b,AUA16P,1
44081d,AUA16N,1
44082b,AUA16P,1
44022b,AUA16P,1
44022d,AUA163,1
440666,AUA16N,1
440820,AUA163,1
44081d,AUA165,1
44020a,AUA165,1
440604,AUA16N,1
440604,AUA163,1
44029f,AUA16P,1
440822,AUA16N,1
4402a3,AUA16N,1
440822,AUA163,1
44081e,AUA16P,1
3e1859,STQ111,4
440c8d,AUA163,1
44082c,AUA165,1
440c8c,AUA79P,2
4d22c4,RYR12HV,1
440604,AUA79P,1
440039,AUA79P,2
440666,AUA79P,1
4d22b2,RYR12HV,1
440c8c,AUA991B,1
040187,ETH724,2
4d22c1,RYR94SQ,1
44003a,AUA995F,1
4aca7a,SAS1694,1
4caf13,SAS696,1
4caf14,SAS696,1
44029f,AUA991B,1
4ac9ed,SAS1694,2
44065c,AUA995F,1
4cacbd,SAS696,1
4d2387,RYR94SQ,1
45ac33,SAS1694,1
4408df,AUA991B,1
4402a3,AUA989,1
4402a3,AUA99HC,1
4aca73,SAS1694,1
44020a,AUA989,1
440c8d,AUA995F,1
4cadb8,RYR94SQ,1
4ca763,RYR94SQ,1
44022d,AUA99HC,1
440039,AUA985,1
4cabde,BCY041P,1
040141,ETH724,1
44006e,AUA995F,1
4d22bf,RYR94SQ,1
4ca88c,RYR94SQ,1
440607,AUA989,1
440c8d,AUA99HC,1
440052,AUA985,1
4ca1cc,SAS696,1
300557,AUA653,2
300557,AUA65W,3
300738,AUA65W,1
300393,AUA653,1
300781,AUA65W,1
300394,AUA653,1
300394,AUA65W,1
300557,AUA51K,2
44082b,AUA513,1
4d22c8,RYR2GB,1
3007ef,AUA513,1
4d22bc,RYR4769,1
440820,AUA513,1
4caa5a,RYR2GB,1
300393,AUA51K,1
4d22bb,RYR2GB,1
4d222d,RYR2GB,1
300394,AUA51K,1
461f36,FIN65M,1
461e1d,FIN4ET,2
4caff6,RYR99HR,1
461f67,FIN65M,1
461e1b,FIN4ET,1
461e1e,FIN4ET,1
461f6c,FIN65M,1
461e18,FIN4ET,1
461f39,FIN65M,1
4d22b3,RYR99HR,1
4d22ae,RYR99HR,1
461e18,FIN65M,1
461e15,FIN4ET,1
501dd0,CTN443,2
501dc4,CTN443,2
501dc4,CTN441,1
501dd0,CTN441,1
501d21,CTN443,1
501d18,CTN441,1
44082a,AUA603,1
440052,AUA225,1
440608,AUA223,1
44008f,AUA29M,5
44001b,AUA235D,1
440604,AUA239,1
44001a,AUA235D,1
440604,AUA225,1
440825,AUA21P,1
440052,AUA223,1
44004f,AUA239,1
440820,AUA235D,1
440608,AUA239,1
440827,AUA225,2
44082c,AUA223,1
44006e,AUA237,2
44006e,AUA21P,2
440828,AUA235D,1
44004f,AUA223,1
440821,AUA225,1
44006c,AUA239,1
440052,AUA21P,1
440604,AUA237,1
440666,AUA239,1
44022b,AUA223,1
44081e,AUA235D,1
440cac,AUA29M,1
44006e,AUA225,1
491188,NJE644U,1
44029f,AUA237,1
44065b,AUA239,1
440821,AUA21P,1
440824,AUA235D,1
4ca4f5,RYR81LM,1
4ca295,EIN6NL,1
4d22b2,RYR7AC,1
4d224c,RYR81LM,1
4ca281,EIN6NL,1
4cae64,RYR81LM,1
4cadf0,RYR81LM,1
4ca836,EIN6NL,1
4d2241,RYR81LM,1
4d22ba,RYR81LM,1
4ca2c9,EIN6NL,1
4d22b9,RYR81LM,1
502d5b,BTI7KL,1
4cad0f,RYR22JL,1
502d0c,BTI83U,1
502d45,BTI7KL,1
502ce6,BTI83U,2
4d22b4,RYR22JL,1
502d88,BTI9802,1
502d7d,BTI7KL,1
4d22b6,RYR22JL,1
502d3f,BTI7KL,1
502cc7,BTI83U,1
4d22c4,RYR758,1
4d22c1,RYR44FE,1
4cac84,RYR44FE,1
4d22ad,RYR63DV,1
4d22b6,RYR44FE,1
4d22ba,RYR44FE,1
4d22c4,RYR9CY,1
4d248f,WMT7GX,1
4d22bb,RYR9CY,1
44001c,AUA45M,1
440666,AUA45M,1
4d22c3,RYR9CY,2
4402a3,AUA45M,1
4d22b9,RYR103,1
4d22bc,RYR74TN,1
44029f,AUA45M,1
4d24b0,WMT7GX,1
44020a,AUA45M,1
4cae65,RYR9CY,1
440608,AUA405,1
4d22af,RYR76RP,1
4d22b4,RYR5WL,1
4d24b0,WMT6EJ,1
440667,AUA40Y,1
44006c,AUA405,1
440608,AUA40Y,1
4d22b9,RYR5WL,1
44065c,AUA40Y,1
4caff8,RYR5WL,1
44004f,AUA405,1
440052,AUA40Y,2
4d24b0,WMT77KA,1
44001a,AUA405,1
4d22ad,RYR5WL,1
4d22b2,RYR76RP,1
471f74,WMT6EJ,1
346610,VLG4CA,1
4d22bc,RYR5WL,1
4d22bb,RYR76RP,1
471daf,WMT77KA,1
440606,AUA405,1
344645,VLG4CA,1
4d22b6,RYR76RP,1
4cada3,RYR5WL,1
4d248f,WMT77KA,1
44006e,AUA823,1
4d22bb,RYR27RN,1
4d22c3,RYR27RN,1
4d22c1,RYR27RN,1
4cac55,RYR511,1
4d22c3,RYR511,1
4402a3,AUA823,1
44006e,AUA29N,1
44d076,BEL4QA,1
440820,AUA297W,1
440826,AUA295,2
440822,AUA295,1
4408df,AUA29N,1
44cdca,BEL4QA,1
440824,AUA297W,1
44cdc8,BEL4QA,1
440607,AUA29N,1
440608,AUA295,1
44cdd0,BEL7AM,2
44082b,AUA297W,1
44ce78,BEL9WV,1
44ce6f,BEL7AM,1
44cdc9,BEL4QA,1
440824,AUA29N,1
440605,AUA293,1
440822,AUA297W,2
44cdce,BEL4QA,1
44001b,AUA29N,1
44ce76,BEL9WV,1
44ce6c,BEL7AM,1
44065b,AUA295,1
4d22ad,RYR2TD,1
440604,AUA801,1
46b832,AEE6WO,1
469e45,SEH841,1
4402a3,AUA801,1
44020a,AUA801,1
4d22c1,RYR2TD,1
4690e4,AEE6WO,1
4caff6,RYR2TD,1
440c8c,AUA801,1
46b82c,AEE6WO,1
46da6c,SEH841,1
44065b,AUA801,1
46a5e4,SEH841,1
4d22b4,RYR2TD,1
4d22bf,RYR2FG,1
4690f9,AEE6WO,1
4d22b4,RYR2FG,1
44022d,AUA801,1
4692d3,AEE3W,1
46a5e1,SEH841,1
44006c,AUA36P,2
440606,AUA36F,1
44022d,AUA36G,1
39e68b,AFR75VX,1
440668,AUA36U,1
39bb20,AFR29JM,1
39bb20,AFR63XP,1
